week,content_supply,weighted_supply,views,comments,engagements,view_per_item,engagement_per_item,avg_velocity,demand_pressure,content_supply_z,avg_velocity_z,demand_pressure_z
2026-06-08,50,50.0,128881.0,524,8062,2577.62,161.24,9354.102314076355,187.0820462815271,0.0,0.0,0.0
