week,content_supply,weighted_supply,views,comments,engagements,view_per_item,engagement_per_item,avg_velocity,demand_pressure,content_supply_z,avg_velocity_z,demand_pressure_z
2026-06-08,50,50.0,129146.0,525,8079,2582.92,161.58,9314.833798693546,186.29667597387092,0.0,0.0,0.0
