date,trend_index
2026-06-05,100.0
2026-06-06,46.79425643874711
2026-06-07,0.0
2026-06-08,12.473503142128106
2026-06-09,6.68576044732169
2026-06-10,54.79268381292511
2026-06-11,37.260903481277055
