date,trend_index
2026-06-05,100.0
2026-06-06,46.788475257348985
2026-06-07,0.0
2026-06-08,12.492258573293693
2026-06-09,6.668581574563773
2026-06-10,54.80883583637558
2026-06-11,37.278226510244856
