week,content_supply,weighted_supply,views,comments,engagements,view_per_item,engagement_per_item,avg_velocity,demand_pressure,content_supply_z,avg_velocity_z,demand_pressure_z
2026-04-27,43,30.4,0,0,0,0.0,0.0,0.0,0.0,-0.8734055880783043,0.0,0.0
2026-05-04,279,204.8,0,0,0,0.0,0.0,0.0,0.0,-0.3788669153660207,0.0,0.0
2026-05-11,307,164.9,0,0,0,0.0,0.0,0.0,0.0,-0.3201928355526989,0.0,0.0
2026-05-18,388,161.2,0,0,0,0.0,0.0,0.0,0.0,-0.15045710466416087,0.0,0.0
2026-05-25,1282,752.1,0,0,0,0.0,0.0,0.0,0.0,1.7229224436611847,0.0,0.0
