date,source,term,term_type,term_weight,mentions,weighted_mentions,views,likes,comments,engagements
2026-05-26,naver_blog,사과,canonical,1.0,299,299.0,0,0,0,0
2026-05-26,naver_news,사과,canonical,1.0,299,299.0,0,0,0,0
