date,source,term,term_type,term_weight,mentions,weighted_mentions,views,likes,comments,engagements
2026-05-26,naver_blog,과,canonical,1.0,296,296.0,0,0,0,0
2026-05-26,naver_news,과,canonical,1.0,300,300.0,0,0,0,0
