week,content_supply,weighted_supply,views,comments,engagements,view_per_item,engagement_per_item,avg_velocity,demand_pressure,content_supply_z,avg_velocity_z,demand_pressure_z
2026-04-27,43,30.4,0,0,0,0.0,0.0,0.0,0.0,-0.8756320359166839,0.0,0.0
2026-05-04,279,204.8,0,0,0,0.0,0.0,0.0,0.0,-0.378401139679106,0.0,0.0
2026-05-11,307,164.9,0,0,0,0.0,0.0,0.0,0.0,-0.3194076435153256,0.0,0.0
2026-05-18,388,161.2,0,0,0,0.0,0.0,0.0,0.0,-0.14874788675581788,0.0,0.0
2026-05-25,1276,751.0,0,0,0,0.0,0.0,0.0,0.0,1.7221887058669332,0.0,0.0
