week,content_supply,weighted_supply,views,comments,engagements,view_per_item,engagement_per_item,avg_velocity,demand_pressure,content_supply_z,avg_velocity_z,demand_pressure_z
2026-04-13,25,20.0,0,0,0,0.0,0.0,0.0,0.0,-0.7531683158400543,0.0,0.0
2026-04-20,58,46.400000000000006,0,0,0,0.0,0.0,0.0,0.0,-0.6768269902766262,0.0,0.0
2026-04-27,91,63.5,0,0,0,0.0,0.0,0.0,0.0,-0.6004856647131981,0.0,0.0
2026-05-04,231,185.8,0,0,0,0.0,0.0,0.0,0.0,-0.2766133744441094,0.0,0.0
2026-05-11,261,196.8,0,0,0,0.0,0.0,0.0,0.0,-0.20721216938644754,0.0,0.0
2026-05-18,541,423.2,0,0,0,0.0,0.0,0.0,0.0,0.4405324111517299,0.0,0.0
2026-05-25,1247,815.9,0,0,0,0.0,0.0,0.0,0.0,2.073774103508706,0.0,0.0
