week,content_supply,weighted_supply,views,comments,engagements,view_per_item,engagement_per_item,avg_velocity,demand_pressure,content_supply_z,avg_velocity_z,demand_pressure_z
2026-04-13,25,20.0,0,0,0,0.0,0.0,0.0,0.0,-0.7552893210391116,0.0,0.0
2026-04-20,58,46.400000000000006,0,0,0,0.0,0.0,0.0,0.0,-0.6784971409510682,0.0,0.0
2026-04-27,91,63.5,0,0,0,0.0,0.0,0.0,0.0,-0.6017049608630246,0.0,0.0
2026-05-04,232,186.8,0,0,0,0.0,0.0,0.0,0.0,-0.27359291866865704,0.0,0.0
2026-05-11,261,196.8,0,0,0,0.0,0.0,0.0,0.0,-0.20610888162158852,0.0,0.0
2026-05-18,540,422.2,0,0,0,0.0,0.0,0.0,0.0,0.44313409548641547,0.0,0.0
2026-05-25,1240,810.3,0,0,0,0.0,0.0,0.0,0.0,2.0720591276570346,0.0,0.0
