date,canonical_keyword,mentions,weighted_mentions,views,likes,comments,engagements,source_count,core_mentions,related_mentions
2026-05-23,콜라,11,11.0,0,0,0,0,1,11,0
2026-05-24,콜라,34,34.0,0,0,0,0,1,34,0
2026-05-25,콜라,20,20.0,0,0,0,0,1,20,0
2026-05-26,콜라,135,135.0,0,0,0,0,2,135,0
