week,content_supply,weighted_supply,views,comments,engagements,view_per_item,engagement_per_item,avg_velocity,demand_pressure,content_supply_z,avg_velocity_z,demand_pressure_z
2026-06-01,12,12.0,10141.0,7,92,845.0833333333334,7.666666666666667,157.46526633552403,13.122105527960336,-0.7071067811865476,-0.7071067811865476,-0.7071067811865476
2026-06-08,38,38.0,20971.0,26,498,551.8684210526316,13.105263157894736,715.9637744042353,18.841151958006193,0.7071067811865476,0.7071067811865476,0.7071067811865476
