week,content_supply,weighted_supply,views,comments,engagements,view_per_item,engagement_per_item,avg_velocity,demand_pressure,content_supply_z,avg_velocity_z,demand_pressure_z
2026-04-27,43,30.4,0,0,0,0.0,0.0,0.0,0.0,-0.8723006326410563,0.0,0.0
2026-05-04,279,204.8,0,0,0,0.0,0.0,0.0,0.0,-0.37909759166527934,0.0,0.0
2026-05-11,307,164.9,0,0,0,0.0,0.0,0.0,0.0,-0.320581976634255,0.0,0.0
2026-05-18,388,161.2,0,0,0,0.0,0.0,0.0,0.0,-0.15130466172307727,0.0,0.0
2026-05-25,1285,754.4,0,0,0,0.0,0.0,0.0,0.0,1.723284862663668,0.0,0.0
