date,source,term,term_type,term_weight,mentions,weighted_mentions,views,likes,comments,engagements
2026-05-25,naver_blog,손흥민,canonical,1.0,29,29.0,0,0,0,0
2026-05-25,naver_news,손흥민,canonical,1.0,154,154.0,0,0,0,0
2026-05-26,naver_blog,손흥민,canonical,1.0,271,271.0,0,0,0,0
2026-05-26,naver_news,손흥민,canonical,1.0,146,146.0,0,0,0,0
