week,content_supply,weighted_supply,views,comments,engagements,view_per_item,engagement_per_item,avg_velocity,demand_pressure,content_supply_z,avg_velocity_z,demand_pressure_z
2026-06-01,12,12.0,10144.0,7,92,845.3333333333334,7.666666666666667,157.48811628344495,13.12400969028708,-0.7071067811865476,-0.7071067811865475,-0.7071067811865478
2026-06-08,38,38.0,20975.0,26,498,551.9736842105264,13.105263157894736,713.9660040035673,18.788579052725453,0.7071067811865476,0.7071067811865476,0.7071067811865474
