date,canonical_keyword,mentions,weighted_mentions,views,likes,comments,engagements,source_count,core_mentions,related_mentions
2026-04-08,우베,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-09,우베,2.0,1.6,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2026-04-10,우베,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-11,우베,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-12,우베,2.0,1.6,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2026-04-13,우베,3.0,2.4000000000000004,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2026-04-14,우베,3.0,2.4000000000000004,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2026-04-15,우베,2.0,1.6,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2026-04-16,우베,2.0,1.6,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2026-04-17,우베,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2026-04-18,우베,3.0,2.4000000000000004,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2026-04-19,우베,2.0,1.6,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2026-04-20,우베,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-21,우베,5.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
2026-04-22,우베,2.0,1.6,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2026-04-23,우베,3.0,2.4000000000000004,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2026-04-24,우베,4.0,3.2,0.0,0.0,0.0,0.0,1.0,4.0,0.0
2026-04-25,우베,5.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
2026-04-26,우베,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-27,우베,6.0,4.800000000000001,0.0,0.0,0.0,0.0,1.0,6.0,0.0
2026-04-28,우베,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-04-29,우베,1.0,0.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2026-04-30,우베,8.0,6.5,0.0,0.0,0.0,0.0,2.0,7.0,1.0
2026-05-01,우베,5.0,4.1,0.0,0.0,0.0,0.0,2.0,4.0,1.0
2026-05-02,우베,7.0,6.6,0.0,0.0,0.0,0.0,2.0,7.0,0.0
2026-05-03,우베,9.0,8.6,0.0,0.0,0.0,0.0,2.0,9.0,0.0
2026-05-04,우베,14.0,12.3,0.0,0.0,0.0,0.0,2.0,13.0,1.0
2026-05-05,우베,9.0,8.6,0.0,0.0,0.0,0.0,2.0,9.0,0.0
2026-05-06,우베,26.0,24.900000000000002,0.0,0.0,0.0,0.0,2.0,25.0,1.0
2026-05-07,우베,11.0,9.7,0.0,0.0,0.0,0.0,2.0,10.0,1.0
2026-05-08,우베,9.0,8.3,0.0,0.0,0.0,0.0,1.0,8.0,1.0
2026-05-09,우베,11.0,10.6,0.0,0.0,0.0,0.0,2.0,11.0,0.0
2026-05-10,우베,25.0,23.5,0.0,0.0,0.0,0.0,2.0,24.0,1.0
2026-05-11,우베,44.0,40.400000000000006,0.0,0.0,0.0,0.0,2.0,40.0,4.0
2026-05-12,우베,50.0,45.5,0.0,0.0,0.0,0.0,2.0,45.0,5.0
2026-05-13,우베,10.0,6.8,0.0,0.0,0.0,0.0,2.0,6.0,4.0
2026-05-14,우베,23.0,17.8,0.0,0.0,0.0,0.0,2.0,17.0,6.0
2026-05-15,우베,17.0,16.4,0.0,0.0,0.0,0.0,2.0,17.0,0.0
2026-05-16,우베,8.0,7.4,0.0,0.0,0.0,0.0,2.0,8.0,0.0
2026-05-17,우베,8.0,6.2,0.0,0.0,0.0,0.0,2.0,6.0,2.0
2026-05-18,우베,30.0,28.900000000000002,0.0,0.0,0.0,0.0,2.0,29.0,1.0
2026-05-19,우베,101.0,97.4,0.0,0.0,0.0,0.0,2.0,97.0,4.0
2026-05-20,우베,118.0,116.3,0.0,0.0,0.0,0.0,2.0,117.0,1.0
2026-05-21,우베,96.0,91.2,0.0,0.0,0.0,0.0,2.0,90.0,6.0
2026-05-22,우베,106.0,80.8,0.0,0.0,0.0,0.0,2.0,70.0,36.0
2026-05-23,우베,107.0,79.1,0.0,0.0,0.0,0.0,2.0,68.0,39.0
2026-05-24,우베,117.0,69.7,0.0,0.0,0.0,0.0,2.0,50.0,67.0
2026-05-25,우베,347.0,185.6,0.0,0.0,0.0,0.0,2.0,119.0,228.0
2026-05-26,우베,523.0,447.90000000000003,0.0,0.0,0.0,0.0,2.0,416.0,107.0
